transaction_id,step,orig_id,dest_id,amount,isFraud_true,fraud_prob_pred,isFraud_pred,day,orig_balance_ratio,dest_balance_ratio,orig_curr_volatility,dest_curr_volatility
1728195054,728.0,463960,258260,2810.9712,0.0,0.09851376,0,30.0,,,,
1728195055,728.0,68870,421310,20664.096,0.0,0.053874724,0,30.0,,,,
1728195056,728.0,159690,106850,686.4716,0.0,0.09844918,0,30.0,,,,
1728195057,728.0,475280,252660,7064.766,0.0,0.07716245,0,30.0,,,,
1728195058,728.0,93540,289240,914.0066,0.0,0.074963264,0,30.0,,,,
1728195059,728.0,226110,468731,2529.6873,0.0,0.04987019,0,30.0,,,,
1728195060,728.0,119540,455791,1405.7743,1.0,0.7110623,1,30.0,,,,
1728195061,728.0,4260,149700,683.9874,0.0,0.11185512,0,30.0,,,,
1728195062,728.0,317020,276091,1237.8236,0.0,0.049657006,0,30.0,,,,
1728195063,728.0,74600,106560,43990.36,0.0,0.09637077,0,30.0,,,,
1728195064,728.0,196491,268490,610.9825,0.0,0.15300131,0,30.0,,,,
1728195065,728.0,11770,222030,12047.643,0.0,0.09268199,0,30.0,,,,
1728195066,728.0,128140,6350,293.99432,0.0,0.12792307,0,30.0,,,,
1728195067,728.0,35520,232150,2487.332,0.0,0.034830187,0,30.0,,,,
1728195068,728.0,489971,381890,2295.0022,0.0,0.056857776,0,30.0,,,,
1728195069,728.0,272090,396440,1252.2255,0.0,0.14939713,0,30.0,,,,
1728195070,728.0,65230,345600,156.18271,0.0,0.1367133,0,30.0,,,,
1728195071,728.0,94870,461161,4022.9102,0.0,0.045855403,0,30.0,,,,
1728195072,728.0,347940,344040,15819.483,0.0,0.023536127,0,30.0,,,,
1728195073,728.0,246981,338381,2817.782,0.0,0.03467223,0,30.0,,,,
1728195074,728.0,37930,386770,1849.7708,0.0,0.23188041,0,30.0,,,,
1728195075,728.0,246950,387310,7896.4844,0.0,0.09340291,0,30.0,,,,
1728195076,728.0,71530,416830,4093.8633,0.0,0.06675467,0,30.0,,,,
1728195077,728.0,116580,131230,575.97107,0.0,0.06911713,0,30.0,,,,
1728195078,728.0,26860,158230,16432.541,0.0,0.048280958,0,30.0,,,,
1728195079,728.0,160090,407610,13656.798,0.0,0.04688938,0,30.0,,,,
1728195080,728.0,117290,495390,1471.4934,0.0,0.03621202,0,30.0,,,,
1728195081,728.0,70680,296470,304.2298,0.0,0.24172649,0,30.0,,,,
1728195082,728.0,403630,462720,3478.7734,0.0,0.072273396,0,30.0,,,,
1728195083,728.0,445670,446770,2995.8691,0.0,0.06777915,0,30.0,,,,
1728195084,728.0,235580,370180,218.29124,0.0,0.19375837,0,30.0,,,,
1728195085,728.0,22751,318970,1227.0691,0.0,0.09028201,0,30.0,,,,
1728195086,728.0,80650,81810,1091.1609,0.0,0.041238915,0,30.0,,,,
1728195087,728.0,458240,475240,399.64664,0.0,0.26231197,0,30.0,,,,
1728195088,728.0,257860,392340,4211.5107,0.0,0.039347712,0,30.0,,,,
1728195089,728.0,940,159660,1574.5784,0.0,0.038114484,0,30.0,,,,
1728195090,728.0,409730,327800,2567.263,0.0,0.039710827,0,30.0,,,,
1728195091,728.0,174200,176101,156381.53,0.0,0.2590778,0,30.0,,,,
1728195092,728.0,4190,152030,1255.6073,0.0,0.12327742,0,30.0,,,,
1728195093,728.0,101640,214950,744.5323,0.0,0.11542957,0,30.0,,,,
1728195094,728.0,146820,400490,3635.6506,0.0,0.09964761,0,30.0,,,,
1728195095,728.0,200141,141500,5339.464,0.0,0.057692733,0,30.0,,,,
1728195096,728.0,186950,35021,1351.2372,0.0,0.32489437,0,30.0,,,,
1728195097,728.0,333700,486600,2087.7412,0.0,0.023193212,0,30.0,,,,
1728195098,728.0,224060,345391,3469.8047,0.0,0.062886916,0,30.0,,,,
1729195099,729.0,85600,161050,1044.0059,0.0,0.24146183,0,30.0,,,,
1729195100,729.0,41310,366340,4717.33,0.0,0.05537831,0,30.0,,,,
1729195101,729.0,186950,40730,3448.4214,1.0,0.5970936,1,30.0,,,,
1729195102,729.0,267570,488300,1415.2858,0.0,0.16608162,0,30.0,,,,
1729195103,729.0,41421,267140,12451.585,0.0,0.06436353,0,30.0,,,,
1729195104,729.0,85460,62190,5414.7676,0.0,0.068210684,0,30.0,,,,
1729195105,729.0,175300,167080,2367.9133,0.0,0.08829742,0,30.0,,,,
1729195106,729.0,175771,421150,714.3087,0.0,0.09025832,0,30.0,,,,
1729195107,729.0,56060,92760,652.3795,0.0,0.029381953,0,30.0,,,,
1729195108,729.0,254050,258430,120.4126,0.0,0.11220871,0,30.0,,,,
1729195109,729.0,424880,395920,3016.908,0.0,0.088797815,0,30.0,,,,
1729195110,729.0,324370,373750,5963.5586,0.0,0.10074493,0,30.0,,,,
1729195111,729.0,329850,209360,188214.06,1.0,0.73708653,1,30.0,,,,
1729195112,729.0,235580,452470,1244.9388,0.0,0.09533596,0,30.0,,,,
1729195113,729.0,426130,49681,381.69443,0.0,0.066559084,0,30.0,,,,
1729195114,729.0,454190,182050,571.1087,0.0,0.044317074,0,30.0,,,,
1729195115,729.0,80540,419460,47926.723,0.0,0.0818408,0,30.0,,,,
1729195116,729.0,117270,142261,39162.03,0.0,0.08851305,0,30.0,,,,
1729195117,729.0,160970,434940,862.9554,0.0,0.08829113,0,30.0,,,,
1729195118,729.0,70370,214210,448.55136,0.0,0.17644475,0,30.0,,,,
1729195119,729.0,681,114320,320.19785,0.0,0.19325209,0,30.0,,,,
1729195120,729.0,55290,373380,4650.154,0.0,0.03730069,0,30.0,,,,
1729195121,729.0,7770,178000,683.0719,0.0,0.07022619,0,30.0,,,,
1729195122,729.0,186850,150130,756.2521,0.0,0.08565487,0,30.0,,,,
1729195123,729.0,308030,330260,6419.6245,0.0,0.07519082,0,30.0,,,,
1729195124,729.0,307990,11740,34662.305,0.0,0.04010509,0,30.0,,,,
1729195125,729.0,403070,266960,404.98352,0.0,0.15109693,0,30.0,,,,
1729195126,729.0,93430,146380,1498.1492,0.0,0.07168562,0,30.0,,,,
1729195127,729.0,374420,397420,622.93445,0.0,0.17041937,0,30.0,,,,
1729195128,729.0,428670,325230,188.2851,0.0,0.19634254,0,30.0,,,,
1729195129,729.0,428810,316640,167.12201,0.0,0.17119575,0,30.0,,,,
1729195130,729.0,246900,218201,326.35178,0.0,0.28470528,0,30.0,,,,
1729195131,729.0,72021,354060,491.53134,0.0,0.040486958,0,30.0,,,,
1729195132,729.0,364300,497540,315.08307,0.0,0.081903614,0,30.0,,,,
1729195133,729.0,428450,15450,4173.4355,0.0,0.048201606,0,30.0,,,,
1729195134,729.0,394440,223440,8180.846,0.0,0.047569223,0,30.0,,,,
1729195135,729.0,296450,328360,11788.17,1.0,0.56343395,1,30.0,,,,
1729195136,729.0,114280,374630,2288.0938,0.0,0.108175136,0,30.0,,,,
1729195137,729.0,221290,423420,8677.743,0.0,0.036431763,0,30.0,,,,
1729195138,729.0,221900,147230,563.57587,0.0,0.10059033,0,30.0,,,,
1729195139,729.0,221680,109820,504.25198,0.0,0.1310444,0,30.0,,,,
1729195140,729.0,279070,198470,8251.345,0.0,0.025220975,0,30.0,,,,
1729195141,729.0,120310,434870,13161.002,0.0,0.059326302,0,30.0,,,,
1729195142,729.0,166140,175430,2660.3342,0.0,0.10180983,0,30.0,,,,
1729195143,729.0,182190,114050,16952.8,0.0,0.03904875,0,30.0,,,,
1729195144,729.0,331530,398780,120.226135,0.0,0.09767669,0,30.0,,,,
1729195145,729.0,3210,53680,1364.0028,0.0,0.036107063,0,30.0,,,,
1729195146,729.0,179630,159710,949.7413,0.0,0.20169403,0,30.0,,,,
1729195147,729.0,413590,440880,4808.51,0.0,0.07067012,0,30.0,,,,
1729195148,729.0,33360,397420,2961.4998,0.0,0.0725163,0,30.0,,,,
1729195149,729.0,5891,479690,1374.3612,0.0,0.045396753,0,30.0,,,,
1729195150,729.0,154220,181720,3772.058,0.0,0.06072996,0,30.0,,,,
1729195151,729.0,367420,379030,621.357,0.0,0.12655398,0,30.0,,,,
1729195152,729.0,44750,7520,205.88351,0.0,0.19733858,0,30.0,,,,
1729195153,729.0,155310,281480,10809.325,0.0,0.05880689,0,30.0,,,,
1729195154,729.0,420750,401360,10343.593,0.0,0.040140025,0,30.0,,,,
1729195155,729.0,322501,282290,62.725468,0.0,0.17108679,0,30.0,,,,
1729195156,729.0,49850,255241,774.82654,0.0,0.11031526,0,30.0,,,,
1729195157,729.0,362920,97220,23333.521,0.0,0.042413928,0,30.0,,,,
1729195158,729.0,460000,157091,1403.4275,0.0,0.0433181,0,30.0,,,,
1729195159,729.0,420800,334980,498.74854,0.0,0.17572577,0,30.0,,,,
1729195160,729.0,278280,109150,1483.4835,0.0,0.14393936,0,30.0,,,,
1729195161,729.0,178040,279540,703.32825,0.0,0.15252723,0,30.0,,,,
1729195162,729.0,264430,136901,590.5156,0.0,0.10363584,0,30.0,,,,
1729195163,729.0,443510,337620,1515.8998,0.0,0.08273088,0,30.0,,,,
1729195164,729.0,218370,15880,5739.1357,0.0,0.05650658,0,30.0,,,,
1729195165,729.0,44950,269681,269.03247,0.0,0.076377854,0,30.0,,,,
1729195166,729.0,87170,204770,1753.4026,0.0,0.037922364,0,30.0,,,,
1729195167,729.0,14650,51150,1821.3804,0.0,0.077888414,0,30.0,,,,
1729195168,729.0,185730,336080,7944.925,0.0,0.05406446,0,30.0,,,,
1729195169,729.0,61120,362690,1911.851,0.0,0.046212032,0,30.0,,,,
1729195170,729.0,230620,471610,568.11316,0.0,0.041924182,0,30.0,,,,
1729195171,729.0,387470,10040,5911.478,0.0,0.0802301,0,30.0,,,,
1729195172,729.0,110360,211110,1509.8472,0.0,0.07831429,0,30.0,,,,
1729195173,729.0,156300,37260,311.31442,0.0,0.10421631,0,30.0,,,,
1729195174,729.0,355330,176450,1530.4193,1.0,0.6585629,1,30.0,,,,
1729195175,729.0,322770,331340,1903.6086,0.0,0.12002852,0,30.0,,,,
1729195176,729.0,230670,464880,3988.946,1.0,0.64533305,1,30.0,,,,
1729195177,729.0,218680,372680,1079.4691,0.0,0.02397289,0,30.0,,,,
1729195178,729.0,366790,91500,2161.4285,0.0,0.21998659,0,30.0,,,,
1729195179,729.0,250010,411320,1105.3115,0.0,0.057790417,0,30.0,,,,
1729195180,729.0,372790,250960,2329.988,0.0,0.05503211,0,30.0,,,,
1729195181,729.0,262260,455551,7295.4424,1.0,0.73937154,1,30.0,,,,
1729195182,729.0,245090,387291,521.1486,0.0,0.098490156,0,30.0,,,,
1729195183,729.0,316010,73060,5327.379,0.0,0.037617248,0,30.0,,,,
1729195184,729.0,393590,130980,2452.2283,0.0,0.060918104,0,30.0,,,,
1729195185,729.0,346970,109660,2764.1555,0.0,0.037825573,0,30.0,,,,
1729195186,729.0,97660,221530,3648.6506,0.0,0.06812293,0,30.0,,,,
1729195187,729.0,78490,167160,314.38837,0.0,0.21866271,0,30.0,,,,
1729195188,729.0,14790,431461,131.22339,0.0,0.31264603,0,30.0,,,,
1729195189,729.0,129270,418680,672.9025,0.0,0.17737769,0,30.0,,,,
1729195190,729.0,345620,349780,7901.1675,0.0,0.026061162,0,30.0,,,,
1729195191,729.0,483150,149910,794.4524,1.0,0.59979725,1,30.0,,,,
1729195192,729.0,284480,416310,5342.897,0.0,0.029938998,0,30.0,,,,
1729195193,729.0,210690,438610,2731.9736,0.0,0.039119218,0,30.0,,,,
1729195194,729.0,396260,134880,5154.5527,0.0,0.0127578415,0,30.0,,,,
1729195195,729.0,449500,396230,312.53,0.0,0.08430417,0,30.0,,,,
1729195196,729.0,355890,182290,3176.3472,0.0,0.0565887,0,30.0,,,,
1729195197,729.0,331330,150280,1881.0386,0.0,0.022905935,0,30.0,,,,
1729195198,729.0,171690,496700,607.0726,0.0,0.09745048,0,30.0,,,,
1729195199,729.0,243500,57240,7175.657,0.0,0.068677515,0,30.0,,,,
1729195200,729.0,15700,440580,605.3685,0.0,0.21805574,0,30.0,,,,
1729195201,729.0,203060,168780,159.40155,0.0,0.21411581,0,30.0,,,,
1729195202,729.0,372500,354300,1814.947,0.0,0.14571498,0,30.0,,,,
1729195203,729.0,30890,232610,1335.8959,0.0,0.16169712,0,30.0,,,,
1729195204,729.0,208610,119630,112.28832,0.0,0.15916955,0,30.0,,,,
1729195205,729.0,449620,464421,1022.86597,1.0,0.70314145,1,30.0,,,,
1729195206,729.0,26110,360120,971.56067,0.0,0.12837581,0,30.0,,,,
1729195207,729.0,413310,218301,4093.027,0.0,0.06881756,0,30.0,,,,
1729195208,729.0,413370,485691,1612.1498,0.0,0.118462175,0,30.0,,,,
1729195209,729.0,413240,235490,1084.505,0.0,0.06822672,0,30.0,,,,
1729195210,729.0,133020,308620,476.00842,0.0,0.11548316,0,30.0,,,,
1729195211,729.0,95540,178270,4374.3877,0.0,0.06109808,0,30.0,,,,
1729195212,729.0,450741,86720,7905.03,0.0,0.07437208,0,30.0,,,,
1729195213,729.0,297341,285630,4481.9004,0.0,0.058526613,0,30.0,,,,
1729195214,729.0,246000,248420,3048.7546,0.0,0.069496214,0,30.0,,,,
1729195215,729.0,186680,487650,7648.4404,0.0,0.053649705,0,30.0,,,,
1729195216,729.0,474680,429630,2141.7957,0.0,0.03826133,0,30.0,,,,
1729195217,729.0,26200,447530,5835.0312,0.0,0.03630178,0,30.0,,,,
1729195218,729.0,393920,171690,482.08014,0.0,0.124556154,0,30.0,,,,
1729195219,729.0,17720,444960,1350.4277,0.0,0.0435448,0,30.0,,,,
1729195220,729.0,297410,490401,1728.958,0.0,0.05579819,0,30.0,,,,
1729195221,729.0,133430,8840,532.81946,0.0,0.105106324,0,30.0,,,,
1729195222,729.0,482141,62920,656.08875,0.0,0.06852611,0,30.0,,,,
1729195223,729.0,336590,474120,842.954,0.0,0.14796512,0,30.0,,,,
1729195224,729.0,397090,195340,12190.2705,0.0,0.05954305,0,30.0,,,,
1729195225,729.0,428890,233480,296.31805,0.0,0.08486808,0,30.0,,,,
1729195226,729.0,137480,405660,4463.6567,0.0,0.06679877,0,30.0,,,,
1729195227,729.0,137630,414720,1112.7526,1.0,0.6308617,1,30.0,,,,
1729195228,729.0,95810,8760,238.05753,0.0,0.102676965,0,30.0,,,,
1729195229,729.0,316260,95510,531.2893,0.0,0.14700426,0,30.0,,,,
1729195230,729.0,248210,168790,9701.554,0.0,0.06520079,0,30.0,,,,
1729195231,729.0,121490,173290,1133.4421,0.0,0.24278842,0,30.0,,,,
1729195232,729.0,402390,45460,807.00543,0.0,0.12118181,0,30.0,,,,
1729195233,729.0,47420,396990,10108.872,0.0,0.046736237,0,30.0,,,,
1729195234,729.0,73900,324060,1290.6367,1.0,0.66205955,1,30.0,,,,
1729195235,729.0,461690,6191,19650.371,0.0,0.046947826,0,30.0,,,,
1729195236,729.0,5910,443910,277.1087,0.0,0.11362545,0,30.0,,,,
1729195237,729.0,129871,166960,727.12036,0.0,0.07836968,0,30.0,,,,
1729195238,729.0,481260,229910,426.2443,0.0,0.11002416,0,30.0,,,,
1729195239,729.0,136700,91721,4155.416,0.0,0.037648533,0,30.0,,,,
1729195240,729.0,446550,165860,767.89417,0.0,0.16610527,0,30.0,,,,
1729195241,729.0,164060,44240,3462.193,0.0,0.062299035,0,30.0,,,,
1729195242,729.0,346170,212620,812.008,0.0,0.11272924,0,30.0,,,,
1729195243,729.0,239370,378530,670.1784,0.0,0.1523042,0,30.0,,,,
1729195244,729.0,282340,423491,4915.788,0.0,0.04966147,0,30.0,,,,
1729195245,729.0,275340,52080,1666.1064,0.0,0.0419429,0,30.0,,,,
1729195246,729.0,179270,389860,14953.562,1.0,0.52123225,1,30.0,,,,
1729195247,729.0,168620,83770,4005.9285,0.0,0.045620758,0,30.0,,,,
1729195248,729.0,61460,360,966.88525,0.0,0.12889117,0,30.0,,,,
1729195249,729.0,259780,196130,1482.076,0.0,0.17178017,0,30.0,,,,
1729195250,729.0,65040,280030,581.6195,0.0,0.22835179,0,30.0,,,,
1729195251,729.0,165900,253600,486.77786,0.0,0.1149582,0,30.0,,,,
1729195252,729.0,98360,134070,385.75604,0.0,0.15160017,0,30.0,,,,
1729195253,729.0,497160,220330,1903.5524,0.0,0.031534042,0,30.0,,,,
1729195254,729.0,498540,197100,92.350685,0.0,0.10301869,0,30.0,,,,
1729195255,729.0,339810,286001,182.50043,0.0,0.0922979,0,30.0,,,,
1729195256,729.0,108800,151280,180.81425,0.0,0.10989463,0,30.0,,,,
1729195257,729.0,126100,416411,897.7186,0.0,0.077110656,0,30.0,,,,
1729195258,729.0,369590,485660,882.13666,0.0,0.19841638,0,30.0,,,,
1729195259,729.0,321040,119280,4877.604,0.0,0.06622984,0,30.0,,,,
1729195260,729.0,149010,34470,928.2107,0.0,0.056697853,0,30.0,,,,
1729195261,729.0,129690,377060,523.77344,0.0,0.16104351,0,30.0,,,,
1729195262,729.0,288320,117180,3744.6758,0.0,0.050118014,0,30.0,,,,
1729195263,729.0,414150,449100,5450.218,0.0,0.05870641,0,30.0,,,,
1729195264,729.0,168040,103260,1908.2633,0.0,0.036841445,0,30.0,,,,
1729195265,729.0,387200,30010,261.6513,0.0,0.086068995,0,30.0,,,,
1729195266,729.0,111200,87020,331.08896,0.0,0.11543634,0,30.0,,,,
1729195267,729.0,467370,87690,1071.2538,0.0,0.14604127,0,30.0,,,,
1729195268,729.0,96720,401480,2624.9944,0.0,0.060211565,0,30.0,,,,
1729195269,729.0,191480,35420,1670.4045,0.0,0.051537696,0,30.0,,,,
1729195270,729.0,268010,300090,2546.569,0.0,0.03470364,0,30.0,,,,
1729195271,729.0,476180,364670,1228.2969,0.0,0.047856208,0,30.0,,,,
1729195272,729.0,322870,226330,1632.8644,0.0,0.07970171,0,30.0,,,,
1729195273,729.0,295390,18680,1724.0541,0.0,0.11332154,0,30.0,,,,
1729195274,729.0,461000,412361,293.3571,0.0,0.07271724,0,30.0,,,,
1729195275,729.0,322251,74170,5334.0176,0.0,0.03852918,0,30.0,,,,
1729195276,729.0,372000,209930,1970.5929,0.0,0.038455658,0,30.0,,,,
1729195277,729.0,194250,59711,1129.4613,0.0,0.093244724,0,30.0,,,,
1729195278,729.0,59150,9600,9196.145,0.0,0.07927747,0,30.0,,,,
1729195279,729.0,2120,112090,1811.4453,0.0,0.18057917,0,30.0,,,,
1729195280,729.0,178470,499641,2183.8147,1.0,0.7043869,1,30.0,,,,
1729195281,729.0,150440,52180,202.37622,0.0,0.08380676,0,30.0,,,,
1729195282,729.0,269780,243810,2040.4381,0.0,0.18810973,0,30.0,,,,
1729195283,729.0,129091,203480,255.4935,0.0,0.07398536,0,30.0,,,,
1729195284,729.0,129040,98161,3381.6128,0.0,0.09963648,0,30.0,,,,
1729195285,729.0,301990,307350,14367.299,0.0,0.06657116,0,30.0,,,,
1729195286,729.0,342480,41390,159.21918,0.0,0.21235058,0,30.0,,,,
1729195287,729.0,115540,426010,663.6444,0.0,0.07928269,0,30.0,,,,
1729195288,729.0,233000,405470,828.3215,0.0,0.13217007,0,30.0,,,,
1729195289,729.0,81860,473230,424.28876,0.0,0.043598264,0,30.0,,,,
1729195290,729.0,81870,52080,14148.559,0.0,0.04254666,0,30.0,,,,
1729195291,729.0,179300,432971,286.9364,0.0,0.08839159,0,30.0,,,,
1729195292,729.0,346090,257420,9977.251,0.0,0.07947147,0,30.0,,,,
1729195293,729.0,326360,148610,2955.3442,0.0,0.083787635,0,30.0,,,,
1729195294,729.0,275930,367640,277.2106,0.0,0.24005254,0,30.0,,,,
1729195295,729.0,468431,301340,290.16364,0.0,0.0645191,0,30.0,,,,
1729195296,729.0,287060,320990,1259.7815,1.0,0.6414532,1,30.0,,,,
1729195297,729.0,281121,485320,5693.7324,0.0,0.07830888,0,30.0,,,,
1729195298,729.0,470230,200850,397.246,0.0,0.09010941,0,30.0,,,,
1729195299,729.0,186221,459960,2968.8813,0.0,0.05990473,0,30.0,,,,
1729195300,729.0,186370,181870,8169.356,0.0,0.035798863,0,30.0,,,,
1729195301,729.0,491630,228040,205.47302,0.0,0.103313476,0,30.0,,,,
1729195302,729.0,317321,247410,344.04892,0.0,0.11497622,0,30.0,,,,
1729195303,729.0,295650,260230,142.50162,0.0,0.11633255,0,30.0,,,,
1729195304,729.0,452530,162160,706.552,0.0,0.10667759,0,30.0,,,,
1729195305,729.0,220900,313780,2281.1775,0.0,0.04648796,0,30.0,,,,
1729195306,729.0,441780,395670,2704.8853,1.0,0.6129678,1,30.0,,,,
1729195307,729.0,141130,349620,3831.6646,0.0,0.080677,0,30.0,,,,
1729195308,729.0,137390,379980,6385.5405,0.0,0.04247574,0,30.0,,,,
1729195309,729.0,96250,57910,86044.16,1.0,0.6761111,1,30.0,,,,
1729195310,729.0,283130,29890,744.3181,0.0,0.10103515,0,30.0,,,,
1729195311,729.0,167700,428440,444.2885,1.0,0.67434335,1,30.0,,,,
1729195312,729.0,16450,213190,6077.106,0.0,0.05408324,0,30.0,,,,
1729195313,729.0,478180,411010,338.45612,0.0,0.12274264,0,30.0,,,,
1729195314,729.0,149250,328830,5535.125,0.0,0.09526906,0,30.0,,,,
1729195315,729.0,149200,69960,972.59467,0.0,0.045667455,0,30.0,,,,
1729195316,729.0,295560,218120,695.0682,0.0,0.12467185,0,30.0,,,,
1729195317,729.0,159580,355350,681.2801,0.0,0.16492537,0,30.0,,,,
1729195318,729.0,390700,339790,2313.944,0.0,0.076946676,0,30.0,,,,
1729195319,729.0,267850,224950,3911.781,0.0,0.056448188,0,30.0,,,,
1729195320,729.0,212620,168130,2451.6113,0.0,0.04113947,0,30.0,,,,
1729195321,729.0,435350,290220,4566.6035,0.0,0.05840029,0,30.0,,,,
1729195322,729.0,108260,317270,943.2796,0.0,0.11464967,0,30.0,,,,
1729195323,729.0,426380,418270,5683.9434,0.0,0.047916416,0,30.0,,,,
1729195324,729.0,73230,430730,698.3151,0.0,0.061743192,0,30.0,,,,
1729195325,729.0,8140,462860,481.89963,0.0,0.08886538,0,30.0,,,,
1729195326,729.0,135510,61840,260.4467,0.0,0.09286457,0,30.0,,,,
1729195327,729.0,339080,99231,1483.1737,0.0,0.20358488,0,30.0,,,,
1729195328,729.0,208740,383590,3232.3254,0.0,0.044983502,0,30.0,,,,
1729195329,729.0,294531,140200,2094.8677,0.0,0.14650671,0,30.0,,,,
1729195330,729.0,250730,282850,6404.3516,0.0,0.06781209,0,30.0,,,,
1729195331,729.0,79220,303320,2186.6885,0.0,0.1369496,0,30.0,,,,
1729195332,729.0,367730,325950,7935.6855,0.0,0.06594203,0,30.0,,,,
1729195333,729.0,446730,163910,610.1447,0.0,0.08137528,0,30.0,,,,
1729195334,729.0,65810,491240,912.5197,0.0,0.068173885,0,30.0,,,,
1729195335,729.0,497760,58560,1849.1326,0.0,0.061581817,0,30.0,,,,
1729195336,729.0,100820,462270,23657.074,0.0,0.08956917,0,30.0,,,,
1729195337,729.0,239590,427411,3427.5613,0.0,0.08298219,0,30.0,,,,
1729195338,729.0,239610,458030,443.9096,0.0,0.22122014,0,30.0,,,,
1729195339,729.0,297880,243110,431.41898,0.0,0.14330076,0,30.0,,,,
1729195340,729.0,244440,197620,9806.366,0.0,0.06897996,0,30.0,,,,
1729195341,729.0,96420,226450,3888.0698,0.0,0.03957098,0,30.0,,,,
1729195342,729.0,30410,444610,13966.697,0.0,0.08757569,0,30.0,,,,
1729195343,729.0,487200,44171,2350.5906,0.0,0.076957025,0,30.0,,,,
1729195344,729.0,481190,179421,287.34915,1.0,0.6420033,1,30.0,,,,
1729195345,729.0,495461,102411,286.55292,0.0,0.0772515,0,30.0,,,,
1729195346,729.0,6450,407770,1920.443,0.0,0.1558609,0,30.0,,,,
1729195347,729.0,186140,151560,412.62177,0.0,0.10050211,0,30.0,,,,
1729195348,729.0,474440,208720,1548.69,0.0,0.04587982,0,30.0,,,,
1729195349,729.0,427330,86600,639.214,0.0,0.07484688,0,30.0,,,,
1729195350,729.0,491681,70750,1439.7349,0.0,0.037331592,0,30.0,,,,
1729195351,729.0,107970,252810,7909.197,0.0,0.06350622,0,30.0,,,,
1729195352,729.0,194910,81990,834.3393,0.0,0.0666846,0,30.0,,,,
1729195353,729.0,43960,366560,1414.3237,0.0,0.049175378,0,30.0,,,,
1729195354,729.0,371820,285890,3832.566,0.0,0.08446853,0,30.0,,,,
1729195355,729.0,145280,212300,608.23785,0.0,0.08919163,0,30.0,,,,
1729195356,729.0,425450,18090,251.02058,0.0,0.07935895,0,30.0,,,,
1729195357,729.0,281870,310010,75.676155,0.0,0.11330758,0,30.0,,,,
1729195358,729.0,379580,124320,20027.078,0.0,0.07847073,0,30.0,,,,
1729195359,729.0,40610,284600,1184.6846,0.0,0.19037399,0,30.0,,,,
1729195360,729.0,391590,203400,214.22629,0.0,0.07369271,0,30.0,,,,
1729195361,729.0,40470,323430,1680.9607,0.0,0.04909188,0,30.0,,,,
1729195362,729.0,424230,69180,1021.40314,0.0,0.110050984,0,30.0,,,,
1729195363,729.0,52190,420911,1213.7521,0.0,0.061403457,0,30.0,,,,
1729195364,729.0,167160,482570,847.3375,0.0,0.1235231,0,30.0,,,,
1729195365,729.0,455551,53991,1429.8931,0.0,0.053526625,0,30.0,,,,
1729195366,729.0,170900,434410,6383.8027,0.0,0.09281413,0,30.0,,,,
1729195367,729.0,170650,300910,7142.591,0.0,0.09824105,0,30.0,,,,
1729195368,729.0,294550,421710,1602.9525,0.0,0.030114755,0,30.0,,,,
1729195369,729.0,43620,460680,658.1881,0.0,0.25722277,0,30.0,,,,
1729195370,729.0,258330,117090,28747.422,0.0,0.04823685,0,30.0,,,,
1729195371,729.0,126890,467340,320.43948,0.0,0.21707569,0,30.0,,,,
1729195372,729.0,483720,119480,808.5953,0.0,0.097762935,0,30.0,,,,
1729195373,729.0,345000,207260,131.86226,0.0,0.09370075,0,30.0,,,,
1729195374,729.0,321870,469200,2195.311,0.0,0.024241209,0,30.0,,,,
1729195375,729.0,399680,308960,2242.4219,0.0,0.056996245,0,30.0,,,,
1729195376,729.0,355810,281380,1017.40106,0.0,0.05100414,0,30.0,,,,
1729195377,729.0,497360,114311,1468.1482,0.0,0.093551055,0,30.0,,,,
1729195378,729.0,453830,465680,1499.3279,0.0,0.049312133,0,30.0,,,,
1729195379,729.0,202450,90070,112.56242,0.0,0.1982296,0,30.0,,,,
1729195380,729.0,202110,245200,729.8111,0.0,0.10135487,0,30.0,,,,
1729195381,729.0,216770,490170,289.5261,0.0,0.16528632,0,30.0,,,,
1729195382,729.0,163140,172160,404.43192,0.0,0.0531847,0,30.0,,,,
1729195383,729.0,285610,456601,335.36725,1.0,0.702211,1,30.0,,,,
1729195384,729.0,216280,126610,371.91348,0.0,0.06309466,0,30.0,,,,
1729195385,729.0,464421,57501,707.4664,0.0,0.26772,0,30.0,,,,
1729195386,729.0,341830,75320,1926.8584,0.0,0.04892015,0,30.0,,,,
1729195387,729.0,229870,453740,10394.258,0.0,0.036504272,0,30.0,,,,
1729195388,729.0,177270,487030,5417.8364,0.0,0.061460197,0,30.0,,,,
1729195389,729.0,409340,456520,1464.9987,0.0,0.042209905,0,30.0,,,,
1729195390,729.0,8711,54280,4256.2563,0.0,0.04288252,0,30.0,,,,
1729195391,729.0,189930,222710,1277.3046,0.0,0.06542882,0,30.0,,,,
1729195392,729.0,323630,107170,5258.254,0.0,0.03485556,0,30.0,,,,
1729195393,729.0,220260,152670,7079.507,0.0,0.06712708,0,30.0,,,,
1729195394,729.0,281150,352290,3845.6045,0.0,0.089307584,0,30.0,,,,
1729195395,729.0,365920,138400,592.20514,0.0,0.11212486,0,30.0,,,,
1729195396,729.0,263230,176210,607.6795,0.0,0.07795213,0,30.0,,,,
1729195397,729.0,401990,407770,1150.7296,0.0,0.17576854,0,30.0,,,,
